engaging_user_id,tweet_id,label
01F9188EBF74F438700C78404A405DD1,45C3813ED1F9C4FB4508C93231CB6291,0
060D274057D7CC75836E10961F9FC1B5,D8B8B1230BCDAC9DEB18725A93A3922A,0
030EEBF94F40C9CBC40BA1C5A623FE2D,D55E9C37596373476CE7F09A1912030D,0
017D2C067544EECEA3EBD67913371BC4,3DCA1A4F0787B492BB786C286A218444,0
00C71454E649F3315A80D5C9582605E1,8F2524C859E21DEB050B5731766FA22C,0
040AF7912E61B86D1ED59A9E3F4AE4B2,AC132514A4D3D4F9A798D3CEB8A77A1F,0
04F7E206A291DB074FB857A7F292258A,B54BEA14C9CD30137FEA5DDC70B4DFF9,0
03428BB480B1147F3E7B1215BFE8410F,C6273517AB7B8F35F208D85D565DFA78,0
054CECA11FA2BF59EE5A41F9A2868297,055C838A68C601ACA2A77B87D140F929,0
02EA0997F61F5782ACADC93B9BE0EB7F,8E14791FA7B75B12A6815B5AEF8703DF,0
05529F6BD4FB33215F2780BEA41943AC,168B13A78C27DDABD05347385112607A,0
043E2682947EED37D4B8C949BED1B436,80583068BD0F9E161D4F4D825202AB0F,0
00470B79B3127FF45B75BC1287ACDB2B,0A3919507C1B6244FA487CD06B9DEFE8,0
014015939CCCC26EC1F95724BAA9E49F,D03B250339E2A4708DD61D593EFA87C9,0
020AEA11DDA4A37C805AE210B828F6F0,5C4209BF90BC9B13B4EC2EC0C991D10A,0
0471DFB95D3D53DB5F91BB86C579A52C,761F8345A8F46E1D339C4C7C3FE82E04,0
02E00C41C80B5E8805F3A63BCFB2290F,8A37E8B02D56CEFA1E100ED52FFB19E2,0
055192B6432D3B0623A39933BB2F7F2E,32C4341FFCE2C3C3584746A9F51DAC6B,0
05795692F0B85C67C16C0B8793546E0E,35F25C68FB3010D6C799E46E799FB2DB,0
03707946EB1004A2302872EDD09C692C,EFD229AC107DB0A0EBB0866050715385,0
0346DF5C8D3489D4F1D087A2710EFEA0,607BE8395FADF31EE0A2B0BEE32E3765,0
049C48083155135BCFC37FF8A62D6B6F,93AB5A26905B378DAAAE9D2A46B0B8FE,0
045EA5FEDED9BF3F8B6A286447B0B62E,AA3529AD4B486A81EFC5540AFEFAC935,0
01578C1B580399793491FD6C60F3B7E4,709F4784080D0D2062E9492F97C67DF7,0
05F43106F1DCC003D34EFD817C37C41B,33A18C938E8D1AA92DCF30354C702412,0
004CED4D2249A6E3B7915314F697BB72,A2C8B6FCDAB8A258156CB7F3CEC26B2F,0
01D14D2E102D730B829B4DE7816584BA,867A8281D74793EA0CAB62A9E36B2D94,0
017D2C067544EECEA3EBD67913371BC4,333345D426B2CAAC9E2E393842D0D8B0,0
042D979FEEDADBEB663F846A3AE7B07D,2EDC5A2769B80D35358000AE9823F97B,0
05517E9A3BCD698C86963F75113C6398,ADCD9F894DE6A12191EE3F7D361B27DB,0
04C82E777E3A66E9F34F3D98DB0721DF,CB8C155B589DB85340C7929A73B6BAB5,0
02938FF4F315A9D758CFBFEB7EB33BAE,7739A041A4CAF193C13629C749841F9C,0
05894A0FF2F0EC9C9F859CF4EAB07832,19C5DCD4721C8985D2E085F4E6F6355B,0
00E8C3431401D1D20AB39A265D0071A2,043B5FB75E4D87668D9F671C85C8C1E4,0
04AAF7A7BF790C4E451B55D0B9EF4874,6EA6DC8351AB75BF81B48E6EF792CDA4,0
03842DE69D872D87FFDA99FEDF075DE5,99404664AD528DD18CE24865FBCAC63E,0
01992F91D8A1D65A337488B5BCA7BFCC,131A361BBCB6AB912A2F70E488F47E4E,0
04491CCB6C399C3CEADE28504A23EFF4,230D036C3E3AE170FD2DA889BFCF1C61,0
05C29542B541FDE4FB2A1B60E6DF259A,D851BE65AF820608293A6DB1B9D5798A,0
016841AB2DC3A8A7B2655CC79140F266,CD86DED8B5C6FDF4FAAD90AF57FB1F71,0
00FFC54D3C1B6E8FBEC963E7B2AA3BBD,AA7406456984873194A28D8199A72119,0
03A429E779BD21F4430E2287BB869595,30F85A39373087F9A190D31888FD50AE,0
04E44AD67F82FB2EAD4E0A6F98F7D472,D932785072E133DECACE7A3432CB4C1E,0
02081B37D50CE76744D8BB35F85E9D15,1682EE5172684A63FF6DA78A9555CCAB,0
04FA82EB90896DD51141299358A025AC,538DBE4C4A2D178CD33ACBB8EDBDE47C,0
004CED4D2249A6E3B7915314F697BB72,4AD8BE18508A34AE305B1151ABAC47A7,0
